taxon_oid	genome_name	phylum_gtdbtk	class_gtdbtk	order_gtdbtk	family_gtdbtk	genus_gtdbtk	species	ANI.Cluster.ID	habitat	genome_size	total_coding	total_gc_coding	gene_count	kegg_unannotated	protein_count	percent_GC	rRNA_16s	rRNA_23s	rRNA_count_estimated	trna_count	total_motifs	str_motifs	completeness	contamination	temperature_class	multicellular	doubling_estimated	doubling_measured	reference
2788499880	Dinghuibacter silviterrae DSM 100059	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae		Dinghuibacter silviterrae	13531		6497175	6163579	3475325	5499	67.08	5450	55.77	1	1	1	43	4095	1501	98.03	0.25	mesophilic	unicellular	7.485309052	NA	
2863105245	Kutzneria viridogrisea DSM 43850	Actinobacteriota	Actinobacteria	Corynebacteriales	Pseudonocardiaceae	Kutzneria	Kutzneria viridogrisea	3210	Soil	10249642	9276624	6593303	9528	67.01	9399	70.6	3	3	3	51	9906	4065	100	3.87	mesophilic	unicellular	11.51894687	NA	
2839682702	Blastopirellula cremea HEX-2 MGV	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae		Blastopirellula cremea	5016		6638894	5860840	3279216	5561	67	5437	55.35	2	1	1	76	5334	1982	97.63	0.19	mesophilic	unicellular	12.58930836	NA	
2795385472	Herbihabitans rhizosphaerae DSM 101727	Actinobacteriota	Actinobacteria	Corynebacteriales	Pseudonocardiaceae		Herbihabitans rhizosphaerae	14030		6627535	6040962	4226207	6679	66.99	6605	69.42	1	1	1	53	8031	3946	99.11	0.65	mesophilic	unicellular	4.858146179	NA	
2636415974	Thermoflexibacter ruber DSM 9560	Bacteroidota	Bacteroidia	Cytophagales	Bernardetiaceae		Thermoflexibacter ruber	9961	"Aquatic, Hot spring"	5504183	4913617	1908920	4605	66.99	4556	37.69	2	2	2	40	2154	604	97.88	3.55	thermophilic	unicellular	4.215911825	NA	
2772190801	Sphingobacterium detergens CECT 7938	Bacteroidota	Bacteroidia	Sphingobacteriales	Sphingobacteriaceae	Sphingobacterium	Sphingobacterium detergens	13082		6733110	5993508	2448317	5760	66.96	5679	39.84	1	1	1	73	1677	413	99.84	1.93	mesophilic	unicellular	1.504586943	NA	
2728369483	Umezawaea tangerina DSM 44720	Actinobacteriota	Actinobacteria	Corynebacteriales	Pseudonocardiaceae		Umezawaea tangerina	12108	Soil	10685010	9619020	6938486	9444	66.88	9363	71.62	1	1	1	54	11148	4844	99.51	3.22	mesophilic	unicellular	6.140621503	NA	
2754412942	Marinoscillum furvescens DSM 4134	Bacteroidota	Bacteroidia	Cytophagales	Cyclobacteriaceae		Marinoscillum furvescens	12687	Sand	5966820	5506433	2532129	4783	66.86	4733	45.44	1	1	1	37	2105	595	99.7	1.55	mesophilic	unicellular	4.145962833	NA	
2593339304	Larkinella arboricola DSM 21851	Bacteroidota	Bacteroidia	Cytophagales	Spirosomaceae		Larkinella arboricola	8833		7020148	6250334	3314279	5721	66.84	5669	51.82	4	4	4	39	3278	922	99.7	0.6	mesophilic	unicellular	4.432074021	NA	
2718217689	Kitasatospora sp. OK780	Actinobacteriota	Actinobacteria	Streptomycetales	Streptomycetaceae	Kitasatospora	Kitasatospora sp. OK780	11852		8809961	7669900	5616711	7989	66.82	7880	73.11	9	9	9	72	9701	4370	99.47	1.32	mesophilic	unicellular	8.917405846	NA	
2778260942	Saccharothrix variisporea DSM 43911	Actinobacteriota	Actinobacteria	Corynebacteriales	Pseudonocardiaceae	Saccharothrix	Saccharothrix variisporea	13386	Soil	9408895	8574017	6172625	8495	66.79	8413	71.67	4	4	4	53	10931	4818	100	2.01	mesophilic	unicellular	23.20752316	NA	
2861736478	Nonomuraea endophytica DSM 45385	Actinobacteriota	Actinobacteria	Streptosporangiales	Streptosporangiaceae	Nonomuraea	Nonomuraea endophytica	16210	"Plant symbiont, Host"	11471676	10436965	7421444	10883	66.76	10777	70.58	1	2	1	63	12940	5748	100	4.38	mesophilic	unicellular	22.62965153	NA	
2681813505	Chryseobacterium joostei DSM 16927	Bacteroidota	Bacteroidia	Flavobacteriales	Weeksellaceae	Chryseobacterium	Chryseobacterium joostei	11117		5268044	4678387	1708727	4916	66.74	4812	35.37	1	1	1	77	1322	326	100	4.17	mesophilic	unicellular	0.461855135	NA	
2718217636	Nonomuraea fuscirosea CGMCC 4.7104	Actinobacteriota	Actinobacteria	Streptosporangiales	Streptosporangiaceae	Nonomuraea	Nonomuraea fuscirosea	11831		12180574	10817980	7742129	11375	66.74	11282	71	5	1	1	62	13942	6326	99.89	3.9	mesophilic	unicellular	8.582444211	NA	
2829974516	Spirosoma lacussanchae DSM 101771	Bacteroidota	Bacteroidia	Cytophagales	Spirosomaceae	Spirosoma	Spirosoma lacussanchae	14723		6435014	5788876	3245086	5481	66.7	5427	55.09	3	2	2	40	3260	918	100	0.3	mesophilic	unicellular	9.714421252	NA	
2503707007	"Fluviicola taffensis RW262, DSM 16823"	Bacteroidota	Bacteroidia	Flavobacteriales	Crocinitomicaceae	Fluviicola	Fluviicola taffensis	6406	"Aquatic, Fresh water"	4633577	4224326	1562611	4131	66.67	4082	36.49	2	2	2	41	1231	291	100	0	mesophilic	unicellular	2.182832727	NA	
2619619029	Myxococcus virescens DSM 2260	Myxococcota	Myxococcia	Myxococcales	Myxococcaceae	Myxococcus	Myxococcus virescens	214	Soil	9240716	8360567	5802157	7603	66.67	7533	69.18	2	2	2	58	12903	6398	99.35	1.3	mesophilic	multicellular	9.811566082	NA	
2731639187	Chryseobacterium sp. 52	Bacteroidota	Bacteroidia	Flavobacteriales	Weeksellaceae	Chryseobacterium	Chryseobacterium sp. 52	12148		5298815	4739641	1807488	4859	66.64	4737	37.04	7	7	7	96	1349	370	99.93	0.25	mesophilic	unicellular	0.558620442	NA	
2830049664	Butyricimonas paravirosa DSM 105722	Bacteroidota	Bacteroidia	Bacteroidales	Marinifilaceae	Butyricimonas	Butyricimonas paravirosa	3739		5531556	5041845	2209265	4610	66.59	4526	42.84	2	1	1	52	1295	251	99.46	0	mesophilic	unicellular	8.277506278	NA	
2595698225	Ohtaekwangia koreensis DSM 25262	Bacteroidota	Bacteroidia	Cytophagales	Cyclobacteriaceae		Ohtaekwangia koreensis	8852		7241272	6541797	2788190	5958	66.58	5892	41.93	4	4	4	45	2421	711	99.84	0.6	mesophilic	unicellular	4.090487213	NA	
2724679732	Rhodopirellula lusitana DSM 25457	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae	Rhodopirellula	Rhodopirellula lusitana	12010		7777421	6747528	3765785	5880	66.56	5824	55.48	4	2	2	42	5876	2155	99.93	0	mesophilic	multicellular	12.21118776	8.5	"Bondoso J et al, Syst. And Appl. Micro. 2014"
644736339	"Catenulispora acidiphila ID139908, DSM 44928"	Actinobacteriota	Actinobacteria	Streptomycetales	Catenulisporaceae		Catenulispora acidiphila	5875	Soil	10467782	9381223	6585473	9125	66.56	9056	69.77	3	3	3	57	10394	4413	99.74	1.32	mesophilic	unicellular	4.154352979	NA	
2675903135	Streptacidiphilus jiangxiensis CGMCC 4.1857	Actinobacteriota	Actinobacteria	Streptomycetales	Streptomycetaceae	Streptacidiphilus	Streptacidiphilus jiangxiensis	1440		9538627	8521439	6180980	8825	66.56	8726	72.17	6	4	4	69	9584	3833	99.47	1.49	mesophilic	unicellular	2.403777689	NA	
2799112211	Pseudobacter ginsenosidimutans DSM 18116	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Niastella	Pseudobacter ginsenosidimutans	14070		7771874	7183176	3413095	6126	66.55	6073	46.88	1	1	1	46	3267	1022	100	1.48	mesophilic	unicellular	3.98970703	NA	
2515154016	Catelliglobosispora koreensis DSM 44566	Actinobacteriota	Actinobacteria	Corynebacteriales	Micromonosporaceae		Catelliglobosispora koreensis	6800	Soil	7688589	7167988	4632092	7606	66.55	7517	64.37	4	4	4	69	7503	3138	99.47	1.75	mesophilic	unicellular	2.337078551	NA	
2816332138	Actinoallomurus bryophytorum DSM 102200	Actinobacteriota	Actinobacteria	Streptosporangiales	Streptosporangiaceae		Actinoallomurus bryophytorum	14410		9466640	8429838	5947555	8851	66.55	8766	70.11	3	3	3	69	11502	5425	99.47	2.41	mesophilic	unicellular	8.251954655	NA	
2675903159	Mooreia alkaloidigena DSM 25186	Bacteroidota	Bacteroidia	Cytophagales	Catalimonadaceae		Mooreia alkaloidigena	10973		7107765	6318940	3641335	5724	66.51	5676	56.56	1	1	1	42	4240	1448	99.08	1.04	mesophilic	unicellular	4.267816144	NA	
2595698247	Chitinophaga ginsengisegetis DSM 18108	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Chitinophaga	Chitinophaga ginsengisegetis	2857	Soil	7934943	7265926	3459809	6449	66.48	6383	46.65	0	1	1	62	3486	1060	100	1.72	mesophilic	unicellular	1.070435565	NA	
2731639221	Dysgonomonas alginatilytica DSM 100214	Bacteroidota	Bacteroidia	Bacteroidales	Dysgonomonadaceae	Dysgonomonas	Dysgonomonas alginatilytica	12152		5120703	4504734	1703721	4387	66.47	4330	36.74	3	1	1	44	1187	251	100	0	mesophilic	unicellular	2.828017414	NA	
644736356	"Dyadobacter fermentans NS114, DSM 18053"	Bacteroidota	Bacteroidia	Cytophagales	Spirosomaceae	Dyadobacter	Dyadobacter fermentans	5883	Plants	6967790	6343786	3334749	5854	66.45	5804	51.54	4	4	4	38	2642	710	99.7	0.3	mesophilic	unicellular	0.996990389	NA	
2509276001	Rhodopirellula sp. P2	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae		Rhodopirellula sp. P2	6558	red algae	7266454	6244212	3440460	5827	66.43	5771	54.88	1	1	1	51	5241	1901	97.58	1.18	mesophilic	unicellular	8.264719131	NA	
2675903691	Planctomicrobium piriforme DSM 26348	Planctomycetota	Planctomycetes	Planctomycetales	Planctomycetaceae		Planctomicrobium piriforme	11036		6317004	5430349	3228820	5121	66.43	5062	58.76	3	1	1	51	5787	2146	97.78	1.11	mesophilic	multicellular	8.102130431	30	"Kulichevskaya IS et al, IJSEM 2015"
2818991416	Saccharothrix saharensis DSM 45456	Actinobacteriota	Actinobacteria	Corynebacteriales	Pseudonocardiaceae	Saccharothrix	Saccharothrix saharensis	14438		8924967	8111794	5887667	8099	66.42	8018	72.27	4	4	4	51	10293	4734	99.51	2.91	mesophilic	unicellular	13.13685473	NA	
2839739408	Blastopirellula cremea HEX PRIS-MGV	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae		Blastopirellula cremea	15408		6287921	5455775	2979412	5334	66.42	5228	54.03	3	1	1	70	5228	1926	98.78	1.34	mesophilic	unicellular	10.66957039	NA	
2756170263	Catellatospora citrea DSM 44097	Actinobacteriota	Actinobacteria	Corynebacteriales	Micromonosporaceae		Catellatospora citrea	12720	Soil	9327955	8407791	6051417	8369	66.41	8288	71.52	4	4	4	61	10467	4666	99.47	1.84	mesophilic	unicellular	11.33079997	NA	
2517093013	Rudanella lutea DSM 19387	Bacteroidota	Bacteroidia	Cytophagales	Spirosomaceae		Rudanella lutea	6901	Air	6546036	5889655	3264628	5356	66.41	5307	54.35	3	3	3	39	3577	1015	100	0.6	mesophilic	unicellular	3.826298576	NA	
2506381023	"Cyclobacterium marinum Raj, DSM 745"	Bacteroidota	Bacteroidia	Cytophagales	Cyclobacteriaceae	Cyclobacterium	Cyclobacterium marinum	4393	"Fish, Host, Marine"	6221273	5452620	2136455	5151	66.36	5101	38.15	3	3	3	39	1967	542	100	0.69	mesophilic	unicellular	7.413852547	NA	
2751185664	Paludisphaera borealis PX4	Planctomycetota	Planctomycetes	Isosphaerales	Isosphaeraceae	Paludisphaera	Paludisphaera borealis	12546		7651896	6598873	4419634	5944	66.34	5861	66.26	3	3	3	69	8745	3863	98.45	3.49	mesophilic	unicellular	10.31531773	32	"Kulichevskaya IS et al, 2016 IJSEM"
2590828807	Prosthecobacter debontii ATCC 700200	Verrucomicrobiota	Verrucomicrobiae	Verrucomicrobiales	Verrucomicrobiaceae	Prosthecobacter	Prosthecobacter debontii	8755	"Fresh water, Pond water"	6292356	5718819	3255758	5182	66.31	5117	56.49	2	3	2	54	5676	2144	100	1.36	mesophilic	unicellular	2.013579136	NA	
2595698202	Arcicella aurantiaca DSM 22214	Bacteroidota	Bacteroidia	Cytophagales	Spirosomaceae		Arcicella aurantiaca	8834		5933091	5162244	1858163	5010	66.31	4965	35.11	4	2	2	37	1655	414	99.55	0.3	mesophilic	unicellular	0.856749418	NA	
2849187315	Mucilaginibacter lappiensis ANJLi2	Bacteroidota	Bacteroidia	Sphingobacteriales	Sphingobacteriaceae	Mucilaginibacter	Mucilaginibacter lappiensis	4223		6775057	5934745	2544401	5925	66.3	5853	41.71	1	1	1	53	2269	621	97.46	0.03	mesophilic	unicellular	1.771035261	NA	
2515154175	Niabella aurantiaca DSM 17617	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Niabella	Niabella aurantiaca	6860	Soil	5927438	5237464	2593821	4964	66.28	4895	48.64	4	4	4	49	2513	905	100	0.17	mesophilic	unicellular	2.906678184	NA	
2595698251	Kibdelosporangium aridum DSM 43828	Actinobacteriota	Actinobacteria	Corynebacteriales	Pseudonocardiaceae	Kibdelosporangium	Kibdelosporangium aridum	2731	Desert soil	12276125	11227364	7474780	11264	66.25	11153	66.2	4	5	4	72	12971	5736	99.11	3.93	thermophilic	unicellular	2.308692479	NA	
2524614557	Parabacteroides gordonii DSM 23371	Bacteroidota	Bacteroidia	Bacteroidales	Tannerellaceae	Parabacteroides	Parabacteroides gordonii	1017	Host	6679129	6094779	2770943	5421	66.24	5326	44.43	4	1	1	65	1700	350	99.62	0.38	mesophilic	unicellular	1.197540267	NA	
2784132178	Saccharothrix texasensis DSM 44231	Actinobacteriota	Actinobacteria	Corynebacteriales	Pseudonocardiaceae	Saccharothrix	Saccharothrix texasensis	13422		9178199	8301243	6027677	8244	66.22	8163	72.27	4	4	4	51	10459	4760	99.51	2.79	mesophilic	unicellular	12.40455568	NA	
2687453257	Planctomyces sp. SH-PL62	Planctomycetota	Planctomycetes	Isosphaerales	Isosphaeraceae	Paludisphaera	Planctomyces sp. SH-PL62	11264		6784659	5872705	4088709	5353	66.15	5284	69.28	4	4	4	52	8829	4228	98.45	2.33	mesophilic	unicellular	11.6247546	NA	
2848332704	Leptospira weilii CUD13	Spirochaetota	Leptospirae	Leptospirales	Leptospiraceae	Leptospira	Leptospira weilii	245		4361439	3633163	1522537	4089	66.15	4037	40.88	2	2	2	37	1608	484	98.82	0	mesophilic	unicellular	4.827815538	NA	
2784132147	Actinocorallia herbida DSM 44254	Actinobacteriota	Actinobacteria	Streptosporangiales	Streptosporangiaceae		Actinocorallia herbida	13414	Soil	9800715	8825209	6362996	9104	66.15	9019	71.74	6	6	6	61	10709	4895	99.47	1.15	mesophilic	unicellular	5.181781546	NA	
2596583522	Actinosynnema pretiosum DSM 44132	Actinobacteriota	Actinobacteria	Corynebacteriales	Pseudonocardiaceae	Actinosynnema	Actinosynnema pretiosum	8872		9353349	8225760	6061309	8057	66.1	7954	73.36	5	3	3	59	10811	4882	100	1.74	mesophilic	unicellular	7.038323887	NA	
2849281842	Pedobacter sp. AK013	Bacteroidota	Bacteroidia	Sphingobacteriales	Sphingobacteriaceae	Pedobacter	Pedobacter sp. AK013	15792		6065644	5302387	2078342	5262	66.1	5164	38.41	1	1	1	54	1582	387	98.09	0.98	mesophilic	unicellular	2.68406412	NA	
2634166311	Lentzea waywayandensis DSM 44232	Actinobacteriota	Actinobacteria	Corynebacteriales	Pseudonocardiaceae	Lentzea	Lentzea waywayandensis	9815	Soil	10153412	9378126	6497418	9443	66.06	9340	68.86	4	6	4	67	9436	4086	99.03	2.5	mesophilic	unicellular	3.874001976	NA	
2814123084	Candidatus Kuenenia stuttgartiensis MBR1	Planctomycetota	Brocadiae	Brocadiales	Brocadiaceae	Kuenenia	Candidatus Kuenenia stuttgartiensis	3454		4406153	3591943	1510173	4121	66.05	4043	41.09	1	1	1	45	1681	542	97.8	1.65	mesophilic	unicellular	9.015818571	NA	
2509276028	Oscillatoria acuminata PCC 6304	Cyanobacteriota	Cyanobacteriia	Cyanobacteriales	Oscillatoriaceae		Oscillatoria acuminata	6566	Soil	7804270	6362082	3066067	6101	66.04	6004	47.61	3	3	3	66	6760	2448	99.71	0.98	mesophilic	multicellular	10.81386153	NA	
2509601025	Cylindrospermum stagnale PCC 7417	Cyanobacteriota	Cyanobacteriia	Cyanobacteriales	Nostocaceae		Cylindrospermum stagnale	6594	Soil	7610589	6310212	2726406	6739	66.03	6642	42.2	4	4	4	69	4795	1521	99.78	0.68	mesophilic	multicellular	8.931165359	NA	
2863380036	Microbispora chromogenes DSM 43165	Actinobacteriota	Actinobacteria	Streptosporangiales	Streptosporangiaceae	Microbispora	Microbispora chromogenes	5070	Soil	9927187	8894358	6369878	9282	66.02	9156	71.11	7	7	7	69	11329	5079	98.94	1.72	mesophilic	unicellular	11.80555487	NA	
2675903140	Nonomuraea solani CGMCC 4.7037	Actinobacteriota	Actinobacteria	Streptosporangiales	Streptosporangiaceae	Nonomuraea	Nonomuraea solani	10959		13236837	11987409	8507758	12211	66.02	12117	70.38	4	4	4	62	14911	6741	98.84	2.67	mesophilic	unicellular	5.260645916	NA	
2667527444	Lechevalieria xinjiangensis CGMCC 4.3525	Actinobacteriota	Actinobacteria	Corynebacteriales	Pseudonocardiaceae		Lechevalieria xinjiangensis	10783		8684108	7860283	5592043	8313	66.01	8224	70.74	4	5	4	63	8889	3899	99.51	1.04	mesophilic	unicellular	5.4413002	NA	
2622736580	Aquimarina amphilecti DSM 25232	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Aquimarina	Aquimarina amphilecti	9521		5309872	4802454	1571567	4738	66	4669	31.96	2	1	1	53	1336	412	99.62	0.29	mesophilic	unicellular	4.442880926	NA	
2806310498	Krasilnikovia cinnamomea DSM 45162	Actinobacteriota	Actinobacteria	Corynebacteriales	Micromonosporaceae		Krasilnikovia cinnamomea	14191		7616132	6853809	4947563	6776	65.97	6692	71.81	3	3	3	59	9750	4622	100	1.49	mesophilic	unicellular	9.515328627	NA	
2830022421	Dysgonomonas hofstadii DSM 104969	Bacteroidota	Bacteroidia	Bacteroidales	Dysgonomonadaceae	Dysgonomonas	Dysgonomonas hofstadii	14729		5035418	4536680	1832546	4321	65.96	4257	39.27	1	1	1	44	1233	269	100	0	mesophilic	unicellular	6.696946431	NA	
2728369520	Actinophytocola oryzae DSM 45499	Actinobacteriota	Actinobacteria	Corynebacteriales	Pseudonocardiaceae		Actinophytocola oryzae	12124		10706011	9842192	6981248	9542	65.96	9435	70.49	3	1	1	61	12114	5441	98.88	4.02	mesophilic	unicellular	6.542112168	NA	
2756170300	Actinoplanes brasiliensis DSM 43805	Actinobacteriota	Actinobacteria	Corynebacteriales	Micromonosporaceae	Actinoplanes	Actinoplanes brasiliensis	12729	Soil	9750342	8840574	6270276	8706	65.93	8585	70.59	4	4	4	65	11840	5264	100	2.3	mesophilic	unicellular	7.926929765	NA	
2596583573	Sphingobacterium siyangensis CGMCC 1.6855	Bacteroidota	Bacteroidia	Sphingobacteriales	Sphingobacteriaceae	Sphingobacterium	Sphingobacterium siyangensis	527	"Farm, Soil"	6294929	5584269	2274085	5595	65.92	5521	39.75	0	0	1	66	1531	346	99.84	1.9	mesophilic	unicellular	0.408522866	NA	
2506520046	"Aquiflexum balticum BA160, DSM 16537"	Bacteroidota	Bacteroidia	Cytophagales	Cyclobacteriaceae		Aquiflexum balticum	6480	"Aquatic, Marine, Sea water"	5987095	5339301	2152621	5121	65.91	5052	39.39	4	4	4	46	1948	549	100	0.19	mesophilic	unicellular	3.646612002	NA	
2863024190	Kutzneria kofuensis DSM 43851	Actinobacteriota	Actinobacteria	Corynebacteriales	Pseudonocardiaceae	Kutzneria	Kutzneria kofuensis	16341	Soil	10435448	9587404	6795687	9479	65.91	9338	70.49	3	3	3	52	10449	4386	100	2.93	mesophilic	unicellular	8.351350073	NA	
2734482175	Actinokineospora cianjurensis DSM 45657	Actinobacteriota	Actinobacteria	Corynebacteriales	Pseudonocardiaceae	Actinokineospora_A	Actinokineospora cianjurensis	12281		7615874	6790523	4835275	6732	65.89	6649	70.92	1	2	1	52	8074	3475	100	1.94	mesophilic	unicellular	6.611209363	NA	
2728369278	Pseudosporangium ferrugineum DSM 45348	Actinobacteriota	Actinobacteria	Corynebacteriales	Micromonosporaceae		Pseudosporangium ferrugineum	12088		8653585	7803686	5677992	7813	65.88	7735	72.49	4	1	1	57	11263	5319	100	0.8	mesophilic	unicellular	5.517740311	NA	
2636416085	Siccationidurans arizonensis DSM 17870	Bacteroidota	Bacteroidia	Cytophagales	Hymenobacteraceae	Hymenobacter	Siccationidurans arizonensis	9993		6017345	5185237	3144574	5106	65.88	5053	59.32	4	2	2	39	3904	1214	99.7	1.34	mesophilic	unicellular	1.968304579	NA	
2651870117	Actinokineospora iranica IBRC-M 10403	Actinobacteriota	Actinobacteria	Corynebacteriales	Pseudonocardiaceae		Actinokineospora iranica	10482		6578763	5816044	4146436	6199	65.88	6128	70.75	4	4	4	49	7804	3610	99.51	0.97	mesophilic	unicellular	2.784110578	NA	
2524023148	Solirubrobacter soli DSM 22325	Actinobacteriota	Thermoleophilia	Solirubrobacterales	Solirubrobacteraceae	Solirubrobacter	Solirubrobacter soli	7263	Soil	9313965	8788736	6294610	8699	65.87	8642	71.44	1	1	1	47	10542	4844	98.71	1.72	mesophilic	unicellular	7.465936402	NA	
2508501052	Mycolicibacterium tusciae JS617	Actinobacteriota	Actinobacteria	Corynebacteriales	Corynebacteriaceae	Mycobacterium	Mycolicibacterium tusciae	6536	"Creosote-contaminated soil, Soil"	7306413	6763239	4444572	7168	65.86	7109	65.38	2	2	2	47	8825	4578	100	0.3	mesophilic	unicellular	6.283679741	NA	
2695420933	Cnuella takakiae DSM 26897	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae		Cnuella takakiae	11522		5659359	4874197	2497981	4815	65.84	4754	50.02	1	1	1	54	2271	731	100	0.49	mesophilic	unicellular	1.320328743	NA	
2509601031	Leptolyngbya boryana PCC 6306	Cyanobacteriota	Cyanobacteriia	Leptolyngbyales	Leptolyngbyaceae	Leptolyngbya	Leptolyngbya boryana	2870	"Aquatic, Fresh water"	7262454	6394412	3049959	6910	65.82	6827	47.02	3	3	3	67	4766	1561	99.41	1.18	mesophilic	unicellular	7.896822698	NA	
2781126035	Kitasatospora cineracea DSM 44780	Actinobacteriota	Actinobacteria	Streptomycetales	Streptomycetaceae	Kitasatospora	Kitasatospora cineracea	2314		8759731	7711831	5708286	7816	65.81	7707	73.91	9	10	9	70	10344	4531	100	2.28	mesophilic	unicellular	8.352470025	NA	
2675903475	Planctomycetaceae bacterium FC18	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae		Planctomycetaceae bacterium	11022		6524122	5807466	3122795	5168	65.81	5099	53.41	1	1	1	62	3693	1229	98.75	0	mesophilic	unicellular	8.807076966	NA	
2770939563	Nocardia puris DSM 44599	Actinobacteriota	Actinobacteria	Corynebacteriales	Corynebacteriaceae	Nocardia	Nocardia puris	2728		7694151	6764795	4747848	7128	65.75	7054	69.79	1	1	1	55	8415	3841	99.75	2.87	mesophilic	unicellular	29.96960929	NA	
2816332118	Modestobacter multiseptatus DSM 44402	Actinobacteriota	Actinobacteria	Corynebacteriales	Geodermatophilaceae	Modestobacter	Modestobacter multiseptatus	14407		6094723	5416738	3896979	6235	65.74	6146	71.74	2	2	2	47	7043	3365	99.29	2.59	mesophilic	unicellular	6.652288134	NA	
2509276031	Microcoleus sp. PCC 7113	Cyanobacteriota	Cyanobacteriia	Cyanobacteriales	Coleofasciculaceae		Microcoleus sp. PCC 7113	6569	Soil	7966510	6715149	3163366	6822	65.71	6734	46.21	4	4	4	70	6007	1911	99.56	0.23	mesophilic	multicellular	13.02283214	NA	
2770939516	Nocardia mexicana DSM 44952	Actinobacteriota	Actinobacteria	Corynebacteriales	Corynebacteriaceae	Nocardia	Nocardia mexicana	2761		8981212	7990830	5527203	8258	65.71	8183	68.66	1	3	1	52	9967	4524	98.62	2.63	mesophilic	unicellular	6.372721241	NA	
